B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
36,26,59,38,90,103,57,92,53,60,8.45,1.552631579,0.216494845,0.655555556,-0.208053691,0.572815534,-0.271604938,1.035087719,0.017241379,0.641304348,-0.218543046,1.113207547,0.053571429,0.983333333,-0.008403361,1.638888889,0.242105263,2.269230769,0.388235294,0.644067797,-0.216494845,0.422222222,-0.40625,0.368932039,-0.460992908,0.666666667,-0.2,0.413043478,-0.415384615,0.716981132,-0.164835165,0.633333333,-0.224489796,1.055555556,0.027027027,1.461538462,0.1875,1.525423729,0.208053691,2.368421053,0.40625,0.873786408,-0.067357513,1.578947368,0.224489796,0.97826087,-0.010989011,1.698113208,0.258741259,1.5,0.2,2.5,0.428571429,3.461538462,0.551724138,1.745762712,0.271604938,2.710526316,0.460992908,1.144444444,0.067357513,1.807017544,0.2875,1.119565217,0.056410256,1.943396226,0.320512821,1.716666667,0.263803681,2.861111111,0.482014388,3.961538462,0.596899225,0.966101695,-0.017241379,1.5,0.2,0.633333333,-0.224489796,0.553398058,-0.2875,0.619565217,-0.234899329,1.075471698,0.036363636,0.95,-0.025641026,1.583333333,0.225806452,2.192307692,0.373493976,1.559322034,0.218543046,2.421052632,0.415384615,1.022222222,0.010989011,0.893203883,-0.056410256,1.614035088,0.234899329,1.735849057,0.268965517,1.533333333,0.210526316,2.555555556,0.4375,3.538461538,0.559322034,0.898305085,-0.053571429,1.394736842,0.164835165,0.588888889,-0.258741259,0.514563107,-0.320512821,0.929824561,-0.036363636,0.576086957,-0.268965517,0.883333333,-0.061946903,1.472222222,0.191011236,2.038461538,0.341772152,1.016949153,0.008403361,1.578947368,0.224489796,0.666666667,-0.2,0.582524272,-0.263803681,1.052631579,0.025641026,0.652173913,-0.210526316,1.132075472,0.061946903,1.666666667,0.25,2.307692308,0.395348837,0.610169492,-0.242105263,0.947368421,-0.027027027,0.4,-0.428571429,0.349514563,-0.482014388,0.631578947,-0.225806452,0.391304348,-0.4375,0.679245283,-0.191011236,0.6,-0.25,1.384615385,0.161290323,0.440677966,-0.388235294,0.684210526,-0.1875,0.288888889,-0.551724138,0.252427184,-0.596899225,0.456140351,-0.373493976,0.282608696,-0.559322034,0.490566038,-0.341772152,0.433333333,-0.395348837,0.722222222,-0.161290323
29,17,34,81,85,110,68,79,61,48,4.9,0.419753086,-0.408695652,0.4,-0.428571429,0.309090909,-0.527777778,0.5,-0.333333333,0.430379747,-0.398230088,0.557377049,-0.284210526,0.708333333,-0.170731707,1.172413793,0.079365079,2,0.333333333,2.382352941,0.408695652,0.952941176,-0.024096386,0.736363636,-0.151832461,1.191176471,0.087248322,1.025316456,0.0125,1.327868852,0.14084507,1.6875,0.255813953,2.793103448,0.472727273,4.764705882,0.653061224,2.5,0.428571429,1.049382716,0.024096386,0.772727273,-0.128205128,1.25,0.111111111,1.075949367,0.036585366,1.393442623,0.164383562,1.770833333,0.278195489,2.931034483,0.49122807,5,0.666666667,3.235294118,0.527777778,1.358024691,0.151832461,1.294117647,0.128205128,1.617647059,0.235955056,1.392405063,0.164021164,1.803278689,0.286549708,2.291666667,0.392405063,3.793103448,0.582733813,6.470588235,0.732283465,2,0.333333333,0.839506173,-0.087248322,0.8,-0.111111111,0.618181818,-0.235955056,0.860759494,-0.074829932,1.114754098,0.054263566,1.416666667,0.172413793,2.344827586,0.402061856,4,0.6,2.323529412,0.398230088,0.975308642,-0.0125,0.929411765,-0.036585366,0.718181818,-0.164021164,1.161764706,0.074829932,1.295081967,0.128571429,1.645833333,0.244094488,2.724137931,0.462962963,4.647058824,0.645833333,1.794117647,0.284210526,0.75308642,-0.14084507,0.717647059,-0.164383562,0.554545455,-0.286549708,0.897058824,-0.054263566,0.772151899,-0.128571429,1.270833333,0.119266055,2.103448276,0.355555556,3.588235294,0.564102564,1.411764706,0.170731707,0.592592593,-0.255813953,0.564705882,-0.278195489,0.436363636,-0.392405063,0.705882353,-0.172413793,0.607594937,-0.244094488,0.786885246,-0.119266055,1.655172414,0.246753247,2.823529412,0.476923077,0.852941176,-0.079365079,0.358024691,-0.472727273,0.341176471,-0.49122807,0.263636364,-0.582733813,0.426470588,-0.402061856,0.367088608,-0.462962963,0.475409836,-0.355555556,0.604166667,-0.246753247,1.705882353,0.260869565,0.5,-0.333333333,0.209876543,-0.653061224,0.2,-0.666666667,0.154545455,-0.732283465,0.25,-0.6,0.215189873,-0.645833333,0.278688525,-0.564102564,0.354166667,-0.476923077,0.586206897,-0.260869565
30,26,53,50,83,74,23,19,18,25,3.14,1.06,0.029126214,0.638554217,-0.220588235,0.716216216,-0.165354331,2.304347826,0.394736842,2.789473684,0.472222222,2.944444444,0.492957746,2.12,0.358974359,1.766666667,0.277108434,2.038461538,0.341772152,0.943396226,-0.029126214,0.602409639,-0.248120301,0.675675676,-0.193548387,2.173913043,0.369863014,2.631578947,0.449275362,2.777777778,0.470588235,2,0.333333333,1.666666667,0.25,1.923076923,0.315789474,1.566037736,0.220588235,1.66,0.248120301,1.121621622,0.057324841,3.608695652,0.566037736,4.368421053,0.62745098,4.611111111,0.643564356,3.32,0.537037037,2.766666667,0.469026549,3.192307692,0.52293578,1.396226415,0.165354331,1.48,0.193548387,0.891566265,-0.057324841,3.217391304,0.525773196,3.894736842,0.591397849,4.111111111,0.608695652,2.96,0.494949495,2.466666667,0.423076923,2.846153846,0.48,0.433962264,-0.394736842,0.46,-0.369863014,0.277108434,-0.566037736,0.310810811,-0.525773196,1.210526316,0.095238095,1.277777778,0.12195122,0.92,-0.041666667,0.766666667,-0.132075472,0.884615385,-0.06122449,0.358490566,-0.472222222,0.38,-0.449275362,0.228915663,-0.62745098,0.256756757,-0.591397849,0.826086957,-0.095238095,1.055555556,0.027027027,0.76,-0.136363636,0.633333333,-0.224489796,0.730769231,-0.155555556,0.339622642,-0.492957746,0.36,-0.470588235,0.21686747,-0.643564356,0.243243243,-0.608695652,0.782608696,-0.12195122,0.947368421,-0.027027027,0.72,-0.162790698,0.6,-0.25,0.692307692,-0.181818182,0.471698113,-0.358974359,0.5,-0.333333333,0.301204819,-0.537037037,0.337837838,-0.494949495,1.086956522,0.041666667,1.315789474,0.136363636,1.388888889,0.162790698,0.833333333,-0.090909091,0.961538462,-0.019607843,0.566037736,-0.277108434,0.6,-0.25,0.361445783,-0.469026549,0.405405405,-0.423076923,1.304347826,0.132075472,1.578947368,0.224489796,1.666666667,0.25,1.2,0.090909091,1.153846154,0.071428571,0.490566038,-0.341772152,0.52,-0.315789474,0.313253012,-0.52293578,0.351351351,-0.48,1.130434783,0.06122449,1.368421053,0.155555556,1.444444444,0.181818182,1.04,0.019607843,0.866666667,-0.071428571
52,49,133,230,171,115,7,19,38,12,1.98,0.57826087,-0.267217631,0.777777778,-0.125,1.156521739,0.072580645,19,0.9,7,0.75,3.5,0.555555556,11.08333333,0.834482759,2.557692308,0.437837838,2.714285714,0.461538462,1.729323308,0.267217631,1.34502924,0.14713217,2,0.333333333,32.85714286,0.94092827,12.10526316,0.847389558,6.052631579,0.71641791,19.16666667,0.900826446,4.423076923,0.631205674,4.693877551,0.64874552,1.285714286,0.125,0.743478261,-0.14713217,1.486956522,0.195804196,24.42857143,0.921348315,9,0.8,4.5,0.636363636,14.25,0.868852459,3.288461538,0.533632287,3.489795918,0.554545455,0.864661654,-0.072580645,0.5,-0.333333333,0.67251462,-0.195804196,16.42857143,0.885245902,6.052631579,0.71641791,3.026315789,0.503267974,9.583333333,0.811023622,2.211538462,0.377245509,2.346938776,0.402439024,0.052631579,-0.9,0.030434783,-0.94092827,0.040935673,-0.921348315,0.060869565,-0.885245902,0.368421053,-0.461538462,0.184210526,-0.688888889,0.583333333,-0.263157895,0.134615385,-0.762711864,0.142857143,-0.75,0.142857143,-0.75,0.082608696,-0.847389558,0.111111111,-0.8,0.165217391,-0.71641791,2.714285714,0.461538462,0.5,-0.333333333,1.583333333,0.225806452,0.365384615,-0.464788732,0.387755102,-0.441176471,0.285714286,-0.555555556,0.165217391,-0.71641791,0.222222222,-0.636363636,0.330434783,-0.503267974,5.428571429,0.688888889,2,0.333333333,3.166666667,0.52,0.730769231,-0.155555556,0.775510204,-0.126436782,0.090225564,-0.834482759,0.052173913,-0.900826446,0.070175439,-0.868852459,0.104347826,-0.811023622,1.714285714,0.263157895,0.631578947,-0.225806452,0.315789474,-0.52,0.230769231,-0.625,0.244897959,-0.606557377,0.390977444,-0.437837838,0.226086957,-0.631205674,0.304093567,-0.533632287,0.452173913,-0.377245509,7.428571429,0.762711864,2.736842105,0.464788732,1.368421053,0.155555556,4.333333333,0.625,1.06122449,0.02970297,0.368421053,-0.461538462,0.213043478,-0.64874552,0.286549708,-0.554545455,0.426086957,-0.402439024,7,0.75,2.578947368,0.441176471,1.289473684,0.126436782,4.083333333,0.606557377,0.942307692,-0.02970297
128,78,371,442,282,250,172,178,157,151,1.97,0.839366516,-0.087330873,1.315602837,0.136294028,1.484,0.194847021,2.156976744,0.366482505,2.084269663,0.35154827,2.363057325,0.40530303,2.456953642,0.421455939,2.8984375,0.486973948,4.756410256,0.652561247,1.191374663,0.087330873,1.567375887,0.220994475,1.768,0.277456647,2.569767442,0.439739414,2.483146067,0.425806452,2.815286624,0.475792988,2.927152318,0.490725126,3.453125,0.550877193,5.666666667,0.7,0.760107817,-0.136294028,0.63800905,-0.220994475,1.128,0.060150376,1.639534884,0.242290749,1.584269663,0.226086957,1.796178344,0.284738041,1.867549669,0.302540416,2.203125,0.375609756,3.615384615,0.566666667,0.673854447,-0.194847021,0.56561086,-0.277456647,0.886524823,-0.060150376,1.453488372,0.184834123,1.404494382,0.168224299,1.592356688,0.228501229,1.655629139,0.246882793,1.953125,0.322751323,3.205128205,0.524390244,0.46361186,-0.366482505,0.389140271,-0.439739414,0.609929078,-0.242290749,0.688,-0.184834123,0.966292135,-0.017142857,1.095541401,0.045592705,1.139072848,0.06501548,1.34375,0.146666667,2.205128205,0.376,0.479784367,-0.35154827,0.402714932,-0.425806452,0.631205674,-0.226086957,0.712,-0.168224299,1.034883721,0.017142857,1.133757962,0.062686567,1.178807947,0.082066869,1.390625,0.163398693,2.282051282,0.390625,0.423180593,-0.40530303,0.35520362,-0.475792988,0.556737589,-0.284738041,0.628,-0.228501229,0.912790698,-0.045592705,0.882022472,-0.062686567,1.039735099,0.019480519,1.2265625,0.101754386,2.012820513,0.336170213,0.407008086,-0.421455939,0.341628959,-0.490725126,0.535460993,-0.302540416,0.604,-0.246882793,0.877906977,-0.06501548,0.848314607,-0.082066869,0.961783439,-0.019480519,1.1796875,0.082437276,1.935897436,0.318777293,0.345013477,-0.486973948,0.28959276,-0.550877193,0.453900709,-0.375609756,0.512,-0.322751323,0.744186047,-0.146666667,0.719101124,-0.163398693,0.815286624,-0.101754386,0.847682119,-0.082437276,1.641025641,0.242718447,0.210242588,-0.652561247,0.176470588,-0.7,0.276595745,-0.566666667,0.312,-0.524390244,0.453488372,-0.376,0.438202247,-0.390625,0.496815287,-0.336170213,0.516556291,-0.318777293,0.609375,-0.242718447
356,317,666,767,651,562,357,337,334,337,2.93,0.868318123,-0.070481507,1.023041475,0.011389522,1.185053381,0.084690554,1.865546218,0.302052786,1.976261128,0.328015952,1.994011976,0.332,1.976261128,0.328015952,1.870786517,0.30332681,2.100946372,0.355035605,1.151651652,0.070481507,1.178187404,0.08180536,1.364768683,0.154251317,2.148459384,0.364768683,2.275964392,0.389492754,2.296407186,0.393278837,2.275964392,0.389492754,2.154494382,0.365983972,2.41955836,0.415129151,0.977477477,-0.011389522,0.848761408,-0.08180536,1.158362989,0.073371805,1.823529412,0.291666667,1.931750742,0.317813765,1.949101796,0.321827411,1.931750742,0.317813765,1.828651685,0.292949355,2.05362776,0.345041322,0.843843844,-0.084690554,0.732724902,-0.154251317,0.86328725,-0.073371805,1.574229692,0.223068553,1.667655786,0.250278087,1.682634731,0.254464286,1.667655786,0.250278087,1.578651685,0.224400871,1.772870662,0.278725825,0.536036036,-0.302052786,0.465449804,-0.364768683,0.548387097,-0.291666667,0.635231317,-0.223068553,1.059347181,0.028818444,1.068862275,0.033285094,1.059347181,0.028818444,1.002808989,0.001402525,1.126182965,0.059347181,0.506006006,-0.328015952,0.439374185,-0.389492754,0.517665131,-0.317813765,0.599644128,-0.250278087,0.943977591,-0.028818444,1.008982036,0.004470939,1,0,0.946629213,-0.027417027,1.063091483,0.03058104,0.501501502,-0.332,0.435462842,-0.393278837,0.513056836,-0.321827411,0.59430605,-0.254464286,0.93557423,-0.033285094,0.991097923,-0.004470939,0.991097923,-0.004470939,0.938202247,-0.031884058,1.05362776,0.026113671,0.506006006,-0.328015952,0.439374185,-0.389492754,0.517665131,-0.317813765,0.599644128,-0.250278087,0.943977591,-0.028818444,1,0,1.008982036,0.004470939,0.946629213,-0.027417027,1.063091483,0.03058104,0.534534535,-0.30332681,0.464146023,-0.365983972,0.546850998,-0.292949355,0.633451957,-0.224400871,0.99719888,-0.001402525,1.056379822,0.027417027,1.065868263,0.031884058,1.056379822,0.027417027,1.123028391,0.05794948,0.475975976,-0.355035605,0.413298566,-0.415129151,0.486943164,-0.345041322,0.56405694,-0.278725825,0.887955182,-0.059347181,0.940652819,-0.03058104,0.949101796,-0.026113671,0.940652819,-0.03058104,0.890449438,-0.05794948
167,150,231,325,242,199,93,97,116,95,1.53,0.710769231,-0.169064748,0.954545455,-0.023255814,1.16080402,0.074418605,2.483870968,0.425925926,2.381443299,0.408536585,1.99137931,0.331412104,2.431578947,0.417177914,1.383233533,0.16080402,1.54,0.212598425,1.406926407,0.169064748,1.342975207,0.14638448,1.633165829,0.240458015,3.494623656,0.555023923,3.350515464,0.54028436,2.801724138,0.473922902,3.421052632,0.547619048,1.946107784,0.321138211,2.166666667,0.368421053,1.047619048,0.023255814,0.744615385,-0.14638448,1.216080402,0.097505669,2.602150538,0.444776119,2.494845361,0.427728614,2.086206897,0.351955307,2.547368421,0.43620178,1.449101796,0.183374083,1.613333333,0.234693878,0.861471861,-0.074418605,0.612307692,-0.240458015,0.82231405,-0.097505669,2.139784946,0.363013699,2.051546392,0.344594595,1.715517241,0.263492063,2.094736842,0.353741497,1.191616766,0.087431694,1.326666667,0.140401146,0.402597403,-0.425925926,0.286153846,-0.555023923,0.384297521,-0.444776119,0.467336683,-0.363013699,0.958762887,-0.021052632,0.801724138,-0.110047847,0.978947368,-0.010638298,0.556886228,-0.284615385,0.62,-0.234567901,0.41991342,-0.408536585,0.298461538,-0.54028436,0.400826446,-0.427728614,0.487437186,-0.344594595,1.043010753,0.021052632,0.836206897,-0.089201878,1.021052632,0.010416667,0.580838323,-0.265151515,0.646666667,-0.214574899,0.502164502,-0.331412104,0.356923077,-0.473922902,0.479338843,-0.351955307,0.582914573,-0.263492063,1.247311828,0.110047847,1.195876289,0.089201878,1.221052632,0.099526066,0.694610778,-0.180212014,0.773333333,-0.127819549,0.411255411,-0.417177914,0.292307692,-0.547619048,0.392561983,-0.43620178,0.477386935,-0.353741497,1.021505376,0.010638298,0.979381443,-0.010416667,0.818965517,-0.099526066,0.568862275,-0.27480916,0.633333333,-0.224489796,0.722943723,-0.16080402,0.513846154,-0.321138211,0.690082645,-0.183374083,0.83919598,-0.087431694,1.795698925,0.284615385,1.721649485,0.265151515,1.439655172,0.180212014,1.757894737,0.27480916,1.113333333,0.05362776,0.649350649,-0.212598425,0.461538462,-0.368421053,0.619834711,-0.234693878,0.753768844,-0.140401146,1.612903226,0.234567901,1.546391753,0.214574899,1.293103448,0.127819549,1.578947368,0.224489796,0.898203593,-0.05362776
638,514,841,924,776,776,699,719,689,670,2.32,0.91017316,-0.047025496,1.083762887,0.040197897,1.083762887,0.040197897,1.203147353,0.092207792,1.169680111,0.078205128,1.220609579,0.099346405,1.255223881,0.113170086,1.318181818,0.137254902,1.63618677,0.241328413,1.098692033,0.047025496,1.190721649,0.087058824,1.190721649,0.087058824,1.321888412,0.138632163,1.28511822,0.124771759,1.34107402,0.145691259,1.379104478,0.159347553,1.448275862,0.183098592,1.79766537,0.28511822,0.922711058,-0.040197897,0.83982684,-0.087058824,1,0,1.110157368,0.05220339,1.079276773,0.03812709,1.126269956,0.059385666,1.158208955,0.073305671,1.21630094,0.097595474,1.509727626,0.203100775,0.922711058,-0.040197897,0.83982684,-0.087058824,1,0,1.110157368,0.05220339,1.079276773,0.03812709,1.126269956,0.059385666,1.158208955,0.073305671,1.21630094,0.097595474,1.509727626,0.203100775,0.831153389,-0.092207792,0.756493506,-0.138632163,0.900773196,-0.05220339,0.900773196,-0.05220339,0.972183588,-0.014104372,1.014513788,0.007204611,1.043283582,0.021183346,1.095611285,0.045624533,1.359922179,0.152514427,0.854934602,-0.078205128,0.778138528,-0.124771759,0.926546392,-0.03812709,0.926546392,-0.03812709,1.028612303,0.014104372,1.043541364,0.021306818,1.073134328,0.035277178,1.126959248,0.059690494,1.398832685,0.166261152,0.819262782,-0.099346405,0.745670996,-0.145691259,0.887886598,-0.059385666,0.887886598,-0.059385666,0.985693848,-0.007204611,0.958275382,-0.021306818,1.028358209,0.013980868,1.079937304,0.038432555,1.340466926,0.145469659,0.79667063,-0.113170086,0.725108225,-0.159347553,0.863402062,-0.073305671,0.863402062,-0.073305671,0.95851216,-0.021183346,0.931849791,-0.035277178,0.972423803,-0.013980868,1.05015674,0.024464832,1.303501946,0.131756757,0.75862069,-0.137254902,0.69047619,-0.183098592,0.822164948,-0.097595474,0.822164948,-0.097595474,0.912732475,-0.045624533,0.887343533,-0.059690494,0.925979681,-0.038432555,0.952238806,-0.024464832,1.241245136,0.107638889,0.61117717,-0.241328413,0.556277056,-0.28511822,0.662371134,-0.203100775,0.662371134,-0.203100775,0.735336195,-0.152514427,0.71488178,-0.166261152,0.746008708,-0.145469659,0.767164179,-0.131756757,0.805642633,-0.107638889
390,353,578,720,595,536,383,386,400,364,2.54,0.802777778,-0.109399076,0.971428571,-0.014492754,1.078358209,0.037701975,1.509138381,0.202913632,1.497409326,0.199170124,1.445,0.18200409,1.587912088,0.227176221,1.482051282,0.194214876,1.637393768,0.241675618,1.24567474,0.109399076,1.210084034,0.095057034,1.343283582,0.146496815,1.879895561,0.305530372,1.865284974,0.30198915,1.8,0.285714286,1.978021978,0.328413284,1.846153846,0.297297297,2.039660057,0.342031687,1.029411765,0.014492754,0.826388889,-0.095057034,1.110074627,0.052166225,1.553524804,0.216768916,1.541450777,0.21304791,1.4875,0.195979899,1.634615385,0.240875912,1.525641026,0.208121827,1.685552408,0.255274262,0.92733564,-0.037701975,0.744444444,-0.146496815,0.900840336,-0.052166225,1.399477807,0.16648531,1.388601036,0.162689805,1.34,0.145299145,1.472527473,0.191111111,1.374358974,0.157667387,1.518413598,0.205849269,0.662629758,-0.202913632,0.531944444,-0.305530372,0.643697479,-0.216768916,0.714552239,-0.16648531,0.992227979,-0.00390117,0.9575,-0.021711367,1.052197802,0.025435074,0.982051282,-0.009055627,1.084985836,0.04076087,0.667820069,-0.199170124,0.536111111,-0.30198915,0.648739496,-0.21304791,0.720149254,-0.162689805,1.007832898,0.00390117,0.965,-0.017811705,1.06043956,0.029333333,0.98974359,-0.005154639,1.093484419,0.044654939,0.692041522,-0.18200409,0.555555556,-0.285714286,0.672268908,-0.195979899,0.746268657,-0.145299145,1.044386423,0.021711367,1.03626943,0.017811705,1.098901099,0.047120419,1.025641026,0.012658228,1.133144476,0.062416999,0.629757785,-0.227176221,0.505555556,-0.328413284,0.611764706,-0.240875912,0.679104478,-0.191111111,0.950391645,-0.025435074,0.943005181,-0.029333333,0.91,-0.047120419,0.933333333,-0.034482759,1.031161473,0.015341702,0.674740484,-0.194214876,0.541666667,-0.297297297,0.655462185,-0.208121827,0.72761194,-0.157667387,1.018276762,0.009055627,1.010362694,0.005154639,0.975,-0.012658228,1.071428571,0.034482759,1.104815864,0.049798116,0.610726644,-0.241675618,0.490277778,-0.342031687,0.593277311,-0.255274262,0.65858209,-0.205849269,0.921671018,-0.04076087,0.914507772,-0.044654939,0.8825,-0.062416999,0.96978022,-0.015341702,0.905128205,-0.049798116
647,564,857,904,836,809,728,737,745,693,2.23,0.94800885,-0.026689381,1.025119617,0.012404017,1.059332509,0.028811525,1.177197802,0.081388013,1.162822252,0.075282309,1.15033557,0.069912609,1.236652237,0.105806452,1.324574961,0.13962766,1.519503546,0.206192822,1.054842474,0.026689381,1.081339713,0.03908046,1.117428925,0.05545826,1.241758242,0.107843137,1.226594301,0.101767215,1.213422819,0.096422074,1.304473304,0.13212273,1.397217929,0.165699549,1.602836879,0.231607629,0.975495916,-0.012404017,0.924778761,-0.03908046,1.033374536,0.016413374,1.148351648,0.069053708,1.134328358,0.062937063,1.122147651,0.057558507,1.206349206,0.09352518,1.292117465,0.12744437,1.482269504,0.194285714,0.943990665,-0.028811525,0.894911504,-0.05545826,0.967703349,-0.016413374,1.111263736,0.052700065,1.097693351,0.046571798,1.08590604,0.041184041,1.167388167,0.07723036,1.250386399,0.111263736,1.434397163,0.178441369,0.849474912,-0.081388013,0.805309735,-0.107843137,0.870813397,-0.069053708,0.899876391,-0.052700065,0.987788331,-0.006143345,0.977181208,-0.011541073,1.050505051,0.024630542,1.125193199,0.058909091,1.290780142,0.126934985,0.859976663,-0.075282309,0.815265487,-0.101767215,0.881578947,-0.062937063,0.911001236,-0.046571798,1.012362637,0.006143345,0.989261745,-0.005398111,1.063492063,0.030769231,1.139103555,0.065028902,1.306737589,0.132974635,0.869311552,-0.069912609,0.824115044,-0.096422074,0.891148325,-0.057558507,0.920889988,-0.041184041,1.023351648,0.011541073,1.010854817,0.005398111,1.075036075,0.036161335,1.151468315,0.070402299,1.320921986,0.138273491,0.808634772,-0.105806452,0.76659292,-0.13212273,0.828947368,-0.09352518,0.856613103,-0.07723036,0.951923077,-0.024630542,0.940298507,-0.030769231,0.930201342,-0.036161335,1.071097372,0.034328358,1.228723404,0.102625298,0.75495916,-0.13962766,0.715707965,-0.165699549,0.773923445,-0.12744437,0.799752781,-0.111263736,0.888736264,-0.058909091,0.877883311,-0.065028902,0.868456376,-0.070402299,0.933621934,-0.034328358,1.147163121,0.068538398,0.658109685,-0.206192822,0.623893805,-0.231607629,0.674641148,-0.194285714,0.697156984,-0.178441369,0.774725275,-0.126934985,0.765264586,-0.132974635,0.75704698,-0.138273491,0.813852814,-0.102625298,0.871715611,-0.068538398
