B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,date,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
376,338,428,454,504,534,443,456,407,399,8/10/2024,200.71,0.942731278,-0.029478458,0.849206349,-0.081545064,0.801498127,-0.11018711,0.966139955,-0.017221584,0.938596491,-0.031674208,1.051597052,0.025149701,1.072681704,0.035066505,1.138297872,0.064676617,1.266272189,0.117493473,1.060747664,0.029478458,0.900793651,-0.052192067,0.850187266,-0.08097166,1.0248307,0.012263099,0.995614035,-0.002197802,1.115479115,0.054587689,1.137844612,0.064478312,1.207446809,0.093975904,1.343195266,0.146464646,1.177570093,0.081545064,1.110132159,0.052192067,0.943820225,-0.028901734,1.137697517,0.064413939,1.105263158,0.05,1.238329238,0.1064764,1.263157895,0.11627907,1.340425532,0.145454545,1.49112426,0.197149644,1.247663551,0.11018711,1.176211454,0.08097166,1.05952381,0.028901734,1.205417607,0.093142272,1.171052632,0.078787879,1.312039312,0.134962806,1.338345865,0.144694534,1.420212766,0.173626374,1.579881657,0.224770642,1.035046729,0.017221584,0.975770925,-0.012263099,0.878968254,-0.064413939,0.829588015,-0.093142272,0.971491228,-0.014460512,1.088452088,0.042352941,1.110275689,0.052256532,1.178191489,0.081807082,1.310650888,0.134443022,1.065420561,0.031674208,1.004405286,0.002197802,0.904761905,-0.05,0.853932584,-0.078787879,1.029345372,0.014460512,1.12039312,0.056778679,1.142857143,0.066666667,1.212765957,0.096153846,1.349112426,0.14861461,0.950934579,-0.025149701,0.896475771,-0.054587689,0.807539683,-0.1064764,0.762172285,-0.134962806,0.918735892,-0.042352941,0.89254386,-0.056778679,1.020050125,0.009925558,1.082446809,0.039591315,1.204142012,0.09261745,0.932242991,-0.035066505,0.878854626,-0.064478312,0.791666667,-0.11627907,0.747191011,-0.144694534,0.900677201,-0.052256532,0.875,-0.066666667,0.98034398,-0.009925558,1.061170213,0.029677419,1.180473373,0.082767978,0.878504673,-0.064676617,0.828193833,-0.093975904,0.746031746,-0.145454545,0.70411985,-0.173626374,0.848758465,-0.081807082,0.824561404,-0.096153846,0.923832924,-0.039591315,0.94235589,-0.029677419,1.112426036,0.053221289,0.789719626,-0.117493473,0.744493392,-0.146464646,0.670634921,-0.197149644,0.632958801,-0.224770642,0.762979684,-0.134443022,0.74122807,-0.14861461,0.83046683,-0.09261745,0.847117794,-0.082767978,0.89893617,-0.053221289
104,78,207,395,237,232,125,120,69,117,7/28/2025,27.58,0.524050633,-0.312292359,0.873417722,-0.067567568,0.892241379,-0.056947608,1.656,0.246987952,1.725,0.266055046,3.0,0.5,1.769230769,0.277777778,1.990384615,0.331189711,2.653846154,0.452631579,1.90821256,0.312292359,1.666666667,0.25,1.702586207,0.259968102,3.16,0.519230769,3.291666667,0.533980583,5.724637681,0.702586207,3.376068376,0.54296875,3.798076923,0.583166333,5.064102564,0.670190275,1.144927536,0.067567568,0.6,-0.25,1.021551724,0.010660981,1.896,0.309392265,1.975,0.327731092,3.434782609,0.549019608,2.025641026,0.338983051,2.278846154,0.390029326,3.038461538,0.504761905,1.120772947,0.056947608,0.587341772,-0.259968102,0.978902954,-0.010660981,1.856,0.299719888,1.933333333,0.318181818,3.362318841,0.541528239,1.982905983,0.329512894,2.230769231,0.380952381,2.974358974,0.496774194,0.603864734,-0.246987952,0.316455696,-0.519230769,0.52742616,-0.309392265,0.538793103,-0.299719888,1.041666667,0.020408163,1.811594203,0.288659794,1.068376068,0.033057851,1.201923077,0.091703057,1.602564103,0.231527094,0.579710145,-0.266055046,0.303797468,-0.533980583,0.506329114,-0.327731092,0.517241379,-0.318181818,0.96,-0.020408163,1.739130435,0.26984127,1.025641026,0.012658228,1.153846154,0.071428571,1.538461538,0.212121212,0.333333333,-0.5,0.174683544,-0.702586207,0.291139241,-0.549019608,0.297413793,-0.541528239,0.552,-0.288659794,0.575,-0.26984127,0.58974359,-0.258064516,0.663461538,-0.202312139,0.884615385,-0.06122449,0.565217391,-0.277777778,0.296202532,-0.54296875,0.493670886,-0.338983051,0.504310345,-0.329512894,0.936,-0.033057851,0.975,-0.012658228,1.695652174,0.258064516,1.125,0.058823529,1.5,0.2,0.502415459,-0.331189711,0.263291139,-0.583166333,0.438818565,-0.390029326,0.448275862,-0.380952381,0.832,-0.091703057,0.866666667,-0.071428571,1.507246377,0.202312139,0.888888889,-0.058823529,1.333333333,0.142857143,0.376811594,-0.452631579,0.197468354,-0.670190275,0.329113924,-0.504761905,0.336206897,-0.496774194,0.624,-0.231527094,0.65,-0.212121212,1.130434783,0.06122449,0.666666667,-0.2,0.75,-0.142857143
46,41,176,145,130,126,70,83,71,62,2/6/2026,93.39,1.213793103,0.096573209,1.353846154,0.150326797,1.396825397,0.165562914,2.514285714,0.430894309,2.120481928,0.359073359,2.478873239,0.425101215,2.838709677,0.478991597,3.826086957,0.585585586,4.292682927,0.622119816,0.823863636,-0.096573209,1.115384615,0.054545455,1.150793651,0.070110701,2.071428571,0.348837209,1.746987952,0.271929825,2.042253521,0.342592593,2.338709677,0.400966184,3.152173913,0.518324607,3.536585366,0.559139785,0.738636364,-0.150326797,0.896551724,-0.054545455,1.031746032,0.015625,1.857142857,0.3,1.56626506,0.220657277,1.830985915,0.293532338,2.096774194,0.354166667,2.826086957,0.477272727,3.170731707,0.520467836,0.715909091,-0.165562914,0.868965517,-0.070110701,0.969230769,-0.015625,1.8,0.285714286,1.518072289,0.205741627,1.774647887,0.279187817,2.032258065,0.340425532,2.739130435,0.465116279,3.073170732,0.508982036,0.397727273,-0.430894309,0.482758621,-0.348837209,0.538461538,-0.3,0.555555556,-0.285714286,0.843373494,-0.08496732,0.985915493,-0.007092199,1.129032258,0.060606061,1.52173913,0.206896552,1.707317073,0.261261261,0.471590909,-0.359073359,0.572413793,-0.271929825,0.638461538,-0.220657277,0.658730159,-0.205741627,1.185714286,0.08496732,1.169014085,0.077922078,1.338709677,0.144827586,1.804347826,0.286821705,2.024390244,0.338709677,0.403409091,-0.425101215,0.489655172,-0.342592593,0.546153846,-0.293532338,0.563492063,-0.279187817,1.014285714,0.007092199,0.855421687,-0.077922078,1.14516129,0.067669173,1.543478261,0.213675214,1.731707317,0.267857143,0.352272727,-0.478991597,0.427586207,-0.400966184,0.476923077,-0.354166667,0.492063492,-0.340425532,0.885714286,-0.060606061,0.746987952,-0.144827586,0.873239437,-0.067669173,1.347826087,0.148148148,1.512195122,0.203883495,0.261363636,-0.585585586,0.317241379,-0.518324607,0.353846154,-0.477272727,0.365079365,-0.465116279,0.657142857,-0.206896552,0.554216867,-0.286821705,0.647887324,-0.213675214,0.741935484,-0.148148148,1.12195122,0.057471264,0.232954545,-0.622119816,0.282758621,-0.559139785,0.315384615,-0.520467836,0.325396825,-0.508982036,0.585714286,-0.261261261,0.493975904,-0.338709677,0.577464789,-0.267857143,0.661290323,-0.203883495,0.891304348,-0.057471264
74,48,122,66,62,73,43,57,49,59,10/24/2024,179.54,1.848484848,0.29787234,1.967741935,0.326086957,1.671232877,0.251282051,2.837209302,0.478787879,2.140350877,0.363128492,2.489795918,0.426900585,2.06779661,0.348066298,1.648648649,0.244897959,2.541666667,0.435294118,0.540983607,-0.29787234,1.064516129,0.03125,0.904109589,-0.050359712,1.534883721,0.211009174,1.157894737,0.073170732,1.346938776,0.147826087,1.118644068,0.056,0.891891892,-0.057142857,1.375,0.157894737,0.508196721,-0.326086957,0.939393939,-0.03125,0.849315068,-0.081481481,1.441860465,0.180952381,1.087719298,0.042016807,1.265306122,0.117117117,1.050847458,0.024793388,0.837837838,-0.088235294,1.291666667,0.127272727,0.598360656,-0.251282051,1.106060606,0.050359712,1.177419355,0.081481481,1.697674419,0.25862069,1.280701754,0.123076923,1.489795918,0.196721311,1.237288136,0.106060606,0.986486486,-0.006802721,1.520833333,0.20661157,0.352459016,-0.478787879,0.651515152,-0.211009174,0.693548387,-0.180952381,0.589041096,-0.25862069,0.754385965,-0.14,0.87755102,-0.065217391,0.728813559,-0.156862745,0.581081081,-0.264957265,0.895833333,-0.054945055,0.467213115,-0.363128492,0.863636364,-0.073170732,0.919354839,-0.042016807,0.780821918,-0.123076923,1.325581395,0.14,1.163265306,0.075471698,0.966101695,-0.017241379,0.77027027,-0.129770992,1.1875,0.085714286,0.401639344,-0.426900585,0.742424242,-0.147826087,0.790322581,-0.117117117,0.671232877,-0.196721311,1.139534884,0.065217391,0.859649123,-0.075471698,0.830508475,-0.092592593,0.662162162,-0.203252033,1.020833333,0.010309278,0.483606557,-0.348066298,0.893939394,-0.056,0.951612903,-0.024793388,0.808219178,-0.106060606,1.372093023,0.156862745,1.035087719,0.017241379,1.204081633,0.092592593,0.797297297,-0.112781955,1.229166667,0.102803738,0.606557377,-0.244897959,1.121212121,0.057142857,1.193548387,0.088235294,1.01369863,0.006802721,1.720930233,0.264957265,1.298245614,0.129770992,1.510204082,0.203252033,1.254237288,0.112781955,1.541666667,0.213114754,0.393442623,-0.435294118,0.727272727,-0.157894737,0.774193548,-0.127272727,0.657534247,-0.20661157,1.11627907,0.054945055,0.842105263,-0.085714286,0.979591837,-0.010309278,0.813559322,-0.102803738,0.648648649,-0.213114754
1776,1451,1904,1763,1533,1835,2336,2461,2270,2490,9/26/2025,139.57,1.079977311,0.03845105,1.242009132,0.107942974,1.03760218,0.018454132,0.815068493,-0.101886792,0.77366924,-0.127605956,0.83876652,-0.087685673,0.764658635,-0.133363678,1.072072072,0.034782609,1.312198484,0.135022355,0.925945378,-0.03845105,1.150032616,0.069781553,0.960762943,-0.020011117,0.754708904,-0.139790193,0.716375457,-0.165246212,0.776651982,-0.125712869,0.708032129,-0.170938161,0.99268018,-0.003673354,1.215024121,0.097075296,0.805147059,-0.107942974,0.869540556,-0.069781553,0.835422343,-0.089667458,0.65625,-0.20754717,0.622917513,-0.232348523,0.675330396,-0.193794373,0.615662651,-0.237882177,0.863175676,-0.073436083,1.05651275,0.027479893,0.963760504,-0.018454132,1.040839478,0.020011117,1.196999348,0.089667458,0.785530822,-0.12011508,0.745631857,-0.145716946,0.808370044,-0.105968331,0.736947791,-0.151445087,1.033220721,0.016338964,1.264645072,0.116859404,1.226890756,0.101886792,1.32501418,0.139790193,1.523809524,0.20754717,1.273024523,0.12011508,0.949207639,-0.026057953,1.02907489,0.014329136,0.93815261,-0.031910485,1.315315315,0.13618677,1.60992419,0.233694217,1.292542017,0.127605956,1.395916052,0.165246212,1.605348989,0.232348523,1.341144414,0.145716946,1.053510274,0.026057953,1.084140969,0.040372014,0.988353414,-0.005857403,1.385698198,0.161670994,1.696071675,0.258179959,1.192226891,0.087685673,1.287577992,0.125712869,1.480756686,0.193794373,1.237057221,0.105968331,0.971746575,-0.014329136,0.922389273,-0.040372014,0.911646586,-0.046218487,1.278153153,0.122095897,1.564438318,0.220102123,1.307773109,0.133363678,1.412365286,0.170938161,1.624266145,0.237882177,1.356948229,0.151445087,1.065924658,0.031910485,1.011783828,0.005857403,1.0969163,0.046218487,1.402027027,0.167369902,1.716057891,0.26363867,0.932773109,-0.034782609,1.007373795,0.003673354,1.15851272,0.073436083,0.967847411,-0.016338964,0.760273973,-0.13618677,0.721657863,-0.161670994,0.782378855,-0.122095897,0.713253012,-0.167369902,1.22398346,0.100712736,0.762079832,-0.135022355,0.823028928,-0.097075296,0.946510111,-0.027479893,0.790735695,-0.116859404,0.62114726,-0.233694217,0.589597725,-0.258179959,0.639207048,-0.220102123,0.582730924,-0.26363867,0.817004505,-0.100712736
450,405,510,495,494,542,450,460,423,424,7/31/2025,76.21,1.03030303,0.014925373,1.032388664,0.015936255,0.94095941,-0.030418251,1.133333333,0.0625,1.108695652,0.051546392,1.205673759,0.093247588,1.202830189,0.092077088,1.133333333,0.0625,1.259259259,0.114754098,0.970588235,-0.014925373,1.002024291,0.001011122,0.913284133,-0.045323047,1.1,0.047619048,1.076086957,0.036649215,1.170212766,0.078431373,1.16745283,0.077257889,1.1,0.047619048,1.222222222,0.1,0.968627451,-0.015936255,0.997979798,-0.001011122,0.911439114,-0.046332046,1.097777778,0.046610169,1.073913043,0.035639413,1.1678487,0.07742639,1.16509434,0.076252723,1.097777778,0.046610169,1.219753086,0.098998888,1.062745098,0.030418251,1.094949495,0.045323047,1.097165992,0.046332046,1.204444444,0.092741935,1.17826087,0.081836327,1.281323877,0.123316062,1.278301887,0.122153209,1.204444444,0.092741935,1.338271605,0.144667371,0.882352941,-0.0625,0.909090909,-0.047619048,0.910931174,-0.046610169,0.830258303,-0.092741935,0.97826087,-0.010989011,1.063829787,0.030927835,1.061320755,0.029748284,1.0,0.0,1.111111111,0.052631579,0.901960784,-0.051546392,0.929292929,-0.036649215,0.931174089,-0.035639413,0.848708487,-0.081836327,1.022222222,0.010989011,1.087470449,0.041902605,1.08490566,0.040723982,1.022222222,0.010989011,1.135802469,0.063583815,0.829411765,-0.093247588,0.854545455,-0.078431373,0.856275304,-0.07742639,0.780442804,-0.123316062,0.94,-0.030927835,0.919565217,-0.041902605,0.997641509,-0.001180638,0.94,-0.030927835,1.044444444,0.02173913,0.831372549,-0.092077088,0.856565657,-0.077257889,0.858299595,-0.076252723,0.782287823,-0.122153209,0.942222222,-0.029748284,0.92173913,-0.040723982,1.002364066,0.001180638,0.942222222,-0.029748284,1.04691358,0.02291918,0.882352941,-0.0625,0.909090909,-0.047619048,0.910931174,-0.046610169,0.830258303,-0.092741935,1.0,0.0,0.97826087,-0.010989011,1.063829787,0.030927835,1.061320755,0.029748284,1.111111111,0.052631579,0.794117647,-0.114754098,0.818181818,-0.1,0.819838057,-0.098998888,0.747232472,-0.144667371,0.9,-0.052631579,0.880434783,-0.063583815,0.957446809,-0.02173913,0.955188679,-0.02291918,0.9,-0.052631579
1047,973,1273,1488,1229,1242,1076,1080,1043,1060,5/7/2024,18.27,0.855510753,-0.077870337,1.035801465,0.017585931,1.024959742,0.012326044,1.183085502,0.083865475,1.178703704,0.082022949,1.220517737,0.099309154,1.200943396,0.091298757,1.215854823,0.097413793,1.308324769,0.133570793,1.16889238,0.077870337,1.210740439,0.095325727,1.198067633,0.09010989,1.382899628,0.160686427,1.377777778,0.158878505,1.426653883,0.175819834,1.403773585,0.167974882,1.421203438,0.173964497,1.529290853,0.209264527,0.965435978,-0.017585931,0.82594086,-0.095325727,0.989533011,-0.005261028,1.142193309,0.06637744,1.137962963,0.0645301,1.178331735,0.081866197,1.159433962,0.073831367,1.17382999,0.079964851,1.263103803,0.116257947,0.975648075,-0.012326044,0.834677419,-0.09010989,1.010577705,0.005261028,1.154275093,0.07161346,1.15,0.069767442,1.190795781,0.087089716,1.171698113,0.079061685,1.186246418,0.085190039,1.276464543,0.121444695,0.845247447,-0.083865475,0.72311828,-0.160686427,0.875508544,-0.06637744,0.866344605,-0.07161346,0.996296296,-0.001855288,1.031639501,0.015573384,1.01509434,0.007490637,1.027698185,0.013659915,1.105858171,0.050268424,0.848389631,-0.082022949,0.725806452,-0.158878505,0.878763222,-0.0645301,0.869565217,-0.069767442,1.003717472,0.001855288,1.035474593,0.017428168,1.018867925,0.009345794,1.031518625,0.01551481,1.109969168,0.05211885,0.81932443,-0.099309154,0.70094086,-0.175819834,0.848657445,-0.081866197,0.839774557,-0.087089716,0.969330855,-0.015573384,0.965740741,-0.017428168,0.983962264,-0.00808369,0.996179561,-0.001913876,1.071942446,0.034722222,0.832678712,-0.091298757,0.712365591,-0.167974882,0.862489829,-0.073831367,0.853462158,-0.079061685,0.985130112,-0.007490637,0.981481481,-0.009345794,1.016299137,0.00808369,1.012416428,0.00616991,1.089414183,0.042793901,0.822466614,-0.097413793,0.703629032,-0.173964497,0.851912124,-0.079964851,0.842995169,-0.085190039,0.973048327,-0.013659915,0.969444444,-0.01551481,1.003835091,0.001913876,0.987735849,-0.00616991,1.076053443,0.036633663,0.764336214,-0.133570793,0.653897849,-0.209264527,0.79170057,-0.116257947,0.783413849,-0.121444695,0.904275093,-0.050268424,0.900925926,-0.05211885,0.932885906,-0.034722222,0.917924528,-0.042793901,0.929321872,-0.036633663
46,40,96,69,72,60,39,33,22,35,1/17/2026,105.43,1.391304348,0.163636364,1.333333333,0.142857143,1.6,0.230769231,2.461538462,0.422222222,2.909090909,0.488372093,4.363636364,0.627118644,2.742857143,0.465648855,2.086956522,0.352112676,2.4,0.411764706,0.71875,-0.163636364,0.958333333,-0.021276596,1.15,0.069767442,1.769230769,0.277777778,2.090909091,0.352941176,3.136363636,0.516483516,1.971428571,0.326923077,1.5,0.2,1.725,0.266055046,0.75,-0.142857143,1.043478261,0.021276596,1.2,0.090909091,1.846153846,0.297297297,2.181818182,0.371428571,3.272727273,0.531914894,2.057142857,0.345794393,1.565217391,0.220338983,1.8,0.285714286,0.625,-0.230769231,0.869565217,-0.069767442,0.833333333,-0.090909091,1.538461538,0.212121212,1.818181818,0.290322581,2.727272727,0.463414634,1.714285714,0.263157895,1.304347826,0.132075472,1.5,0.2,0.40625,-0.422222222,0.565217391,-0.277777778,0.541666667,-0.297297297,0.65,-0.212121212,1.181818182,0.083333333,1.772727273,0.278688525,1.114285714,0.054054054,0.847826087,-0.082352941,0.975,-0.012658228,0.34375,-0.488372093,0.47826087,-0.352941176,0.458333333,-0.371428571,0.55,-0.290322581,0.846153846,-0.083333333,1.5,0.2,0.942857143,-0.029411765,0.717391304,-0.164556962,0.825,-0.095890411,0.229166667,-0.627118644,0.31884058,-0.516483516,0.305555556,-0.531914894,0.366666667,-0.463414634,0.564102564,-0.278688525,0.666666667,-0.2,0.628571429,-0.228070175,0.47826087,-0.352941176,0.55,-0.290322581,0.364583333,-0.465648855,0.507246377,-0.326923077,0.486111111,-0.345794393,0.583333333,-0.263157895,0.897435897,-0.054054054,1.060606061,0.029411765,1.590909091,0.228070175,0.760869565,-0.135802469,0.875,-0.066666667,0.479166667,-0.352112676,0.666666667,-0.2,0.638888889,-0.220338983,0.766666667,-0.132075472,1.179487179,0.082352941,1.393939394,0.164556962,2.090909091,0.352941176,1.314285714,0.135802469,1.15,0.069767442,0.416666667,-0.411764706,0.579710145,-0.266055046,0.555555556,-0.285714286,0.666666667,-0.2,1.025641026,0.012658228,1.212121212,0.095890411,1.818181818,0.290322581,1.142857143,0.066666667,0.869565217,-0.069767442
71,59,88,95,87,85,82,82,72,63,10/24/2025,146.05,0.926315789,-0.038251366,1.011494253,0.005714286,1.035294118,0.01734104,1.073170732,0.035294118,1.073170732,0.035294118,1.222222222,0.1,1.396825397,0.165562914,1.23943662,0.106918239,1.491525424,0.197278912,1.079545455,0.038251366,1.091954023,0.043956044,1.117647059,0.055555556,1.158536585,0.073446328,1.158536585,0.073446328,1.319444444,0.137724551,1.507936508,0.202531646,1.338028169,0.144578313,1.610169492,0.233766234,0.988636364,-0.005714286,0.915789474,-0.043956044,1.023529412,0.011627907,1.06097561,0.029585799,1.06097561,0.029585799,1.208333333,0.094339623,1.380952381,0.16,1.225352113,0.101265823,1.474576271,0.191780822,0.965909091,-0.01734104,0.894736842,-0.055555556,0.977011494,-0.011627907,1.036585366,0.017964072,1.036585366,0.017964072,1.180555556,0.082802548,1.349206349,0.148648649,1.197183099,0.08974359,1.440677966,0.180555556,0.931818182,-0.035294118,0.863157895,-0.073446328,0.942528736,-0.029585799,0.964705882,-0.017964072,1.0,0.0,1.138888889,0.064935065,1.301587302,0.131034483,1.154929577,0.071895425,1.389830508,0.163120567,0.931818182,-0.035294118,0.863157895,-0.073446328,0.942528736,-0.029585799,0.964705882,-0.017964072,1.0,0.0,1.138888889,0.064935065,1.301587302,0.131034483,1.154929577,0.071895425,1.389830508,0.163120567,0.818181818,-0.1,0.757894737,-0.137724551,0.827586207,-0.094339623,0.847058824,-0.082802548,0.87804878,-0.064935065,0.87804878,-0.064935065,1.142857143,0.066666667,1.014084507,0.006993007,1.220338983,0.099236641,0.715909091,-0.165562914,0.663157895,-0.202531646,0.724137931,-0.16,0.741176471,-0.148648649,0.768292683,-0.131034483,0.768292683,-0.131034483,0.875,-0.066666667,0.887323944,-0.059701493,1.06779661,0.032786885,0.806818182,-0.106918239,0.747368421,-0.144578313,0.816091954,-0.101265823,0.835294118,-0.08974359,0.865853659,-0.071895425,0.865853659,-0.071895425,0.986111111,-0.006993007,1.126984127,0.059701493,1.203389831,0.092307692,0.670454545,-0.197278912,0.621052632,-0.233766234,0.67816092,-0.191780822,0.694117647,-0.180555556,0.719512195,-0.163120567,0.719512195,-0.163120567,0.819444444,-0.099236641,0.936507937,-0.032786885,0.830985915,-0.092307692
37,34,228,465,245,175,6,7,5,6,12/15/2025,42.29,0.490322581,-0.341991342,0.930612245,-0.035940803,1.302857143,0.131513648,38.0,0.948717949,32.57142857,0.940425532,45.6,0.957081545,38.0,0.948717949,6.162162162,0.720754717,6.705882353,0.740458015,2.039473684,0.341991342,1.897959184,0.309859155,2.657142857,0.453125,77.5,0.974522293,66.42857143,0.970338983,93.0,0.978723404,77.5,0.974522293,12.56756757,0.852589641,13.67647059,0.863727455,1.074561404,0.035940803,0.52688172,-0.309859155,1.4,0.166666667,40.83333333,0.952191235,35.0,0.944444444,49.0,0.96,40.83333333,0.952191235,6.621621622,0.737588652,7.205882353,0.756272401,0.76754386,-0.131513648,0.376344086,-0.453125,0.714285714,-0.166666667,29.16666667,0.933701657,25.0,0.923076923,35.0,0.944444444,29.16666667,0.933701657,4.72972973,0.650943396,5.147058824,0.674641148,0.026315789,-0.948717949,0.012903226,-0.974522293,0.024489796,-0.952191235,0.034285714,-0.933701657,0.857142857,-0.076923077,1.2,0.090909091,1.0,0.0,0.162162162,-0.720930233,0.176470588,-0.7,0.030701754,-0.940425532,0.015053763,-0.970338983,0.028571429,-0.944444444,0.04,-0.923076923,1.166666667,0.076923077,1.4,0.166666667,1.166666667,0.076923077,0.189189189,-0.681818182,0.205882353,-0.658536585,0.021929825,-0.957081545,0.010752688,-0.978723404,0.020408163,-0.96,0.028571429,-0.944444444,0.833333333,-0.090909091,0.714285714,-0.166666667,0.833333333,-0.090909091,0.135135135,-0.761904762,0.147058824,-0.743589744,0.026315789,-0.948717949,0.012903226,-0.974522293,0.024489796,-0.952191235,0.034285714,-0.933701657,1.0,0.0,0.857142857,-0.076923077,1.2,0.090909091,0.162162162,-0.720930233,0.176470588,-0.7,0.162280702,-0.720754717,0.079569892,-0.852589641,0.151020408,-0.737588652,0.211428571,-0.650943396,6.166666667,0.720930233,5.285714286,0.681818182,7.4,0.761904762,6.166666667,0.720930233,1.088235294,0.042253521,0.149122807,-0.740458015,0.07311828,-0.863727455,0.13877551,-0.756272401,0.194285714,-0.674641148,5.666666667,0.7,4.857142857,0.658536585,6.8,0.743589744,5.666666667,0.7,0.918918919,-0.042253521
